South Sudan,Jonglei State,Twic East County,Nyuak Payam,Lualajokbil Boma
South Sudan,Upper Nile State,Luakpiny/Nasir County,Dingkar Payam,Lualeyaak Boma
South Sudan,Northern Bahr El Ghazal State,Aweil Centre County,Chel South Payam,Luang Aher Boma
South Sudan,Lakes State,Cueibet County,Malou Pec Payam,Ludo Cok Boma
South Sudan,Northern Bahr El Ghazal State,Aweil North County,Ariath Payam,Lueth Ngor Boma
South Sudan,Western Equatoria State,Mundri East County,Lozoh Payam,Lui Boma
South Sudan,Warrap State,Gogrial West County,Kuac North Payam,Lukluk Boma
South Sudan,Northern Bahr El Ghazal State,Aweil Centre County,Achana Payam,Lulic Boma
South Sudan,Unity State,Mayendit County,Luom Payam,Luom Boma
South Sudan,Warrap State,Gogrial East County,Pathuon West Payam,Luonyaker Boma
South Sudan,Unity State,Rubkona County,Rubkotne Payam,Luor Boma
South Sudan,Warrap State,Tonj North County,Pagol Payam,Lurchuk Boma
South Sudan,Central Equatoria State,Juba County,Northern Bari Payam,Luri Boma
South Sudan,Central Equatoria State,Yei County,Yei Town Payam,Lutaya Zone Boma
South Sudan,Central Equatoria State,Juba County,Lobonok Payam,Luwalla Boma
South Sudan,Eastern Equatoria State,Lafon/Lopa County,Pachidi Payam,Lwalla Boma
South Sudan,Central Equatoria State,Juba County,Lirya Payam,Lyongori Boma
South Sudan,Unity State,Mayendit County,Maal Payam,Maal Boma
South Sudan,Jonglei State,Twic East County,Pakeer Payam,Maar Boma
South Sudan,Western Equatoria State,Tambura County,Tambura Payam,Mabaiku Boma
South Sudan,Western Equatoria State,Tambura County,Rii - Yubu Payam,Mabenge Boma
South Sudan,Warrap State,Gogrial West County,Akon North Payam,Mabil Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Mangar Tong Payam,Mabil Boma
South Sudan,Lakes State,Cueibet County,Citcok Payam,Mabil Boma
South Sudan,Warrap State,Gogrial West County,Akon North Payam,Mabill Boma
South Sudan,Western Bahr El Ghazal State,Jur River County,Wau Bai Payam,Mabior Abiem Boma
South Sudan,Northern Bahr El Ghazal State,Aweil North County,Malual East Payam,Mabior Anguei Boma
South Sudan,Jonglei State,Twic East County,Lith Payam,Mabior Boma
South Sudan,Northern Bahr El Ghazal State,Aweil North County,Malual West Payam (Aweil N),Mabior Nyang Boma
South Sudan,Warrap State,Tonj South County,Wath-alel Payam,Mabior-yar Boma
South Sudan,Western Equatoria State,Maridi County,Maridi Payam,Mabirindi Boma
South Sudan,Abyei Administrative Area,Abyei County,Rumamer Payam,Mabok Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Madhol Payam,Mabok Tong Boma
South Sudan,Lakes State,Awerial County,Abuyung Payam,Mabor Adhiak Boma
South Sudan,Upper Nile State,Longochuk County,Pamach Payam,Mabor Boma
South Sudan,Lakes State,Awerial County,Dor Payam,Mabor Jila Boma
South Sudan,Lakes State,Rumbek East County,Atiaba Payam,Maboric Boma
South Sudan,Upper Nile State,Melut County,Bimachuk Payam,Maboron Boma
South Sudan,Lakes State,Yirol West County,Mapuordit Payam,Mabui Boma
South Sudan,Lakes State,Yirol East County,Lekakedu Payam,Machar aciek Boma
South Sudan,Unity State,Panyijar County,Kol Payam,Machar Boma
South Sudan,Unity State,Panyijar County,Nyal Payam,Machar Boma
South Sudan,Northern Bahr El Ghazal State,Aweil Centre County,Aweil Town Payam,Machar Kunyuk Block A Boma
South Sudan,Northern Bahr El Ghazal State,Aweil Centre County,Aweil Town Payam,Machar Kunyuk Block B Boma
South Sudan,Jonglei State,Bor South County,Baidit Payam,Machdeng Boma
South Sudan,Lakes State,Yirol East County,Lekakedu Payam,Machuor Boma
South Sudan,Western Equatoria State,Ibba County,Madebe Payam,Madebe Centre Boma
South Sudan,Warrap State,Tonj North County,Kirik Payam,Madhiath Boma
South Sudan,Lakes State,Rumbek North County,Malueeth Payam,Madhool Boma
South Sudan,Eastern Equatoria State,Ikotos County,Losite Payam,Madial Boma
South Sudan,Warrap State,Twic County,Pannyok Payam,Madiing-Luit Boma
South Sudan,Warrap State,Tonj North County,Alabek Payam,Mading Boma
South Sudan,Northern Bahr El Ghazal State,Aweil South County,Panthou Payam,Mading Chan Boma
South Sudan,Northern Bahr El Ghazal State,Aweil Centre County,Aweil Town Payam,Madiriya Boma
South Sudan,Western Equatoria State,Ezo County,Ezo Centre Payam,Madoro Boma
South Sudan,Unity State,Mayom County,Wanbuor Payam,Madul Boma
South Sudan,Western Equatoria State,Ezo County,Yangiri Payam,Mafuyo Boma
South Sudan,Central Equatoria State,Juba County,Mangala South Payam,Magiri Boma
South Sudan,Lakes State,Awerial County,Dor Payam,Magok Boma
South Sudan,Warrap State,Tonj North County,Akop Payam,Maguen Boma
South Sudan,Western Bahr El Ghazal State,Raga County,Ere Payam,Magwa Boma
South Sudan,Eastern Equatoria State,Magwi County,Magwi Payam,Magwi Boma
South Sudan,Northern Bahr El Ghazal State,Aweil North County,Malual West Payam (Aweil N),Majak Baai Boma
South Sudan,Lakes State,Rumbek East County,Malenagok Payam,Majak Boma
South Sudan,Upper Nile State,Luakpiny/Nasir County,Nasir Payam,Majak Boma
South Sudan,Northern Bahr El Ghazal State,Aweil South County,Ayai Payam,Majak Chuei Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Wunlang Payam,Majak Gier Boma
South Sudan,Warrap State,Twic County,Pannyok Payam,Majak_Pagai Boma
South Sudan,Northern Bahr El Ghazal State,Aweil South County,Wathmuok Payam,Majakgoi Boma
South Sudan,Northern Bahr El Ghazal State,Aweil South County,Tar-Weng Payam,Majok Abyei Boma
South Sudan,Northern Bahr El Ghazal State,Aweil West County,Ayat East Payam,Majok Adim Boma
South Sudan,Warrap State,Gogrial East County,Pathuon West Payam,Majok Boma
South Sudan,Warrap State,Gogrial West County,Kuac North Payam,Majok Boma
South Sudan,Warrap State,Tonj South County,Jak Payam,Majok Boma
South Sudan,Upper Nile State,Longochuk County,Malual Payam,Majok Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Yargot Payam,Majok Buol Boma
South Sudan,Northern Bahr El Ghazal State,Aweil North County,Ariath Payam,Majok Ngor Boma
South Sudan,Lakes State,Cueibet County,Citcok Payam,Majok Rual Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Madhol Payam,Majok Yinthiow Boma
South Sudan,Northern Bahr El Ghazal State,Aweil Centre County,Nyalath Payam,Majok-Rok Boma
South Sudan,Warrap State,Twic County,Aweeng Payam,Majok_Noon Boma
South Sudan,Warrap State,Tonj North County,Pagol Payam,Majoknyang Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Madhol Payam,Majol Dut Boma
South Sudan,Eastern Equatoria State,Ikotos County,Lomohidang South Payam,Mak Boma
South Sudan,Upper Nile State,Malakal County,Lelo Payam,Makal Boma
South Sudan,Lakes State,Rumbek East County,Cueicok Payam,Makembele Boma
South Sudan,Upper Nile State,Luakpiny/Nasir County,Maker Payam,Maker Boma
South Sudan,Abyei Administrative Area,Abyei County,Alal Payam,Maker Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Mangok Payam,Maker Boma
South Sudan,Central Equatoria State,Terekeka County,Tali Payam,Makido Boma
South Sudan,Jonglei State,Bor South County,Baidit Payam,Makol-chuei Boma
South Sudan,Lakes State,Wulu County,Bargel Payam,Makor Boma
South Sudan,Western Equatoria State,Yambio County,Ri-rangu Payam,Makpaturu Boma
South Sudan,Western Equatoria State,Ezo County,Ezo Centre Payam,Makpudu Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Yargot Payam,Makuac Akuel Boma
South Sudan,Northern Bahr El Ghazal State,Aweil South County,Wathmuok Payam,Makuac Amiir Boma
South Sudan,Northern Bahr El Ghazal State,Aweil Centre County,Chel South Payam,Makuac Amudho Boma
South Sudan,Western Bahr El Ghazal State,Jur River County,Wau Bai Payam,Makuac Boma
South Sudan,Warrap State,Gogrial West County,Alek North Payam,Makuac Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Madhol Payam,Makuac-Kiir Boma
South Sudan,Jonglei State,Bor South County,Makuach Payam,Makuach Boma
South Sudan,Warrap State,Tonj East County,Makuac Payam,Makuach Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Mangok Payam,Makuach Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Wunlang Payam,Makuei Agep Boma
South Sudan,Northern Bahr El Ghazal State,Aweil South County,Tar-Weng Payam,Makuei Alel Boma
South Sudan,Northern Bahr El Ghazal State,Aweil North County,Malual West Payam (Aweil N),Makuei Boma
South Sudan,Lakes State,Cueibet County,Malou Pec Payam,Makuei Boma
South Sudan,Northern Bahr El Ghazal State,Aweil South County,Tar-Weng Payam,Makuei Ngok Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Yargot Payam,Makuei Wettong Boma
South Sudan,Lakes State,Wulu County,Makundi Payam,Makundi Boma
South Sudan,Lakes State,Awerial County,Abuyung Payam,Makur Boma
South Sudan,Unity State,Panyijar County,Nyal Payam,Makur Boma
South Sudan,Unity State,Panyijar County,Pachaar Payam,Makur Boma
South Sudan,Western Equatoria State,Maridi County,Maridi Payam,Malakia Boma
South Sudan,Eastern Equatoria State,Kapoeta South County,Kapoeta Town Payam,Malakia Boma
South Sudan,Unity State,Mayendit County,Tharjiath Payam,Malbeak Boma
South Sudan,Jonglei State,Twic East County,Lith Payam,Malei Boma
South Sudan,Upper Nile State,Melut County,Panomdit Payam,Malek Boma
South Sudan,Lakes State,Yirol East County,Malek Payam (Yirol E),Malek Boma
South Sudan,Northern Bahr El Ghazal State,Aweil West County,Ayat West Payam,Malek Mayar Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Mangar Tong Payam,Malek Yel Boma
South Sudan,Warrap State,Gogrial West County,Alek North Payam,Malek-Ngok Boma
South Sudan,Central Equatoria State,Juba County,Wonduruba Payam,Maliyo Boma
South Sudan,Upper Nile State,Fashoda County,Dethok Payam,Malo Boma
South Sudan,Northern Bahr El Ghazal State,Aweil Centre County,Aweil Town Payam,Malou Aweer Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Baach Payam,Malou Boma
South Sudan,Lakes State,Cueibet County,Malou Pec Payam,Malou Boma
South Sudan,Lakes State,Cueibet County,Ngap Payam,Malou Boma
South Sudan,Lakes State,Cueibet County,Duony Payam,Malou Boma
South Sudan,Upper Nile State,Longochuk County,Malual Payam,Malou Boma
South Sudan,Northern Bahr El Ghazal State,Aweil South County,Kuom Payam,Malou Garang Boma
South Sudan,Unity State,Panyijar County,Mayom Payam (Mayom),Maluak Boma
South Sudan,Unity State,Panyijar County,Nyal Payam,Maluak Boma
South Sudan,Warrap State,Gogrial East County,Toch West Payam,Malual Awien Boma
South Sudan,Jonglei State,Pigi County,Wunlem Payam,Malual Bay Boma
South Sudan,Northern Bahr El Ghazal State,Aweil North County,Malual North Payam,Malual loc Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Wunlang Payam,Malual-Kuel Boma
South Sudan,Warrap State,Tonj South County,Tonj Payam,Malual-muok Boma
South Sudan,Warrap State,Tonj East County,Malualcum Payam,Malual_Cum Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Madhol Payam,Malualdit Boma
South Sudan,Upper Nile State,Longochuk County,Malual Payam,Malualgahoth Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Baach Payam,Malualkon Boma
South Sudan,Warrap State,Gogrial West County,Gogrial Payam,Maluil-Ajak Boma
South Sudan,Western Equatoria State,Maridi County,Mambe Payam,Mambe Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Mangok Payam,Mameer Boma
South Sudan,Lakes State,Yirol East County,Pagarau Payam,Mamer Boma
South Sudan,Upper Nile State,Manyo County,Wadakona Payam,Mamor Boma
South Sudan,Warrap State,Gogrial West County,Alek North Payam,Man-Kuaac Boma
South Sudan,Ruweng Administrative Area,Pariang County,Pariang Payam,Managuer Boma
South Sudan,Ruweng Administrative Area,Abiemnhom County,Abiemnom Payam,Manajoga Boma
South Sudan,Ruweng Administrative Area,Pariang County,Aliiny Payam,Manajoga Boma
South Sudan,Jonglei State,Pigi County,Mareng Payam,Manbay Boma
South Sudan,Warrap State,Gogrial West County,Gogrial Payam,Mandeng Boma
South Sudan,Upper Nile State,Luakpiny/Nasir County,Kuerenge-ke Payam,Mandeng\Wchikier Boma
South Sudan,Eastern Equatoria State,Ikotos County,Lomohidang North Payam,Mangala Boma
South Sudan,Central Equatoria State,Juba County,Mangala North Payam,Mangala Centre Boma
South Sudan,Central Equatoria State,Kajo-Keji County,Liwolo Payam,Mangalatore Boma
South Sudan,Unity State,Mayom County,Ngop Payam,Mangar Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Mangar Tong Payam,Mangar-tong Boma
South Sudan,Northern Bahr El Ghazal State,Aweil South County,Tiar-aleit Payam,Mangarlual Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Katodori Payam,Mangatuny Boma
South Sudan,Western Equatoria State,Ezo County,Ezo Centre Payam,Mangbangua Boma
South Sudan,Western Equatoria State,Tambura County,Tambura Payam,Mangburu Boma
South Sudan,Western Equatoria State,Yambio County,Nadiangere Payam,Mangburuguru Boma
South Sudan,Central Equatoria State,Juba County,Mangala North Payam,Mangkaro Boma
South Sudan,Upper Nile State,Longochuk County,Guelguk Payam,Mangok Boma
South Sudan,Warrap State,Twic County,Turalei Payam,Mangok Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Mangok Payam,Mangok Boma
South Sudan,Northern Bahr El Ghazal State,Aweil West County,Achana Payam,Mangok Dengdit Boma
South Sudan,Warrap State,Gogrial East County,Toch North Payam,Mangol Boma
South Sudan,Jonglei State,Akobo County,Buong Payam,Manguet Boma
South Sudan,Western Equatoria State,Ibba County,Manikakara Payam,Manikakara Centre Boma
South Sudan,Jonglei State,Akobo County,Barmach Payam,Manjung Boma
South Sudan,Unity State,Mayom County,Mankien Payam,Mankien Boma
South Sudan,Ruweng Administrative Area,Pariang County,Jamjang Payam,Mankuor Boma
South Sudan,Unity State,Rubkona County,Nhialdiu Payam,Manwalbar Boma
South Sudan,Northern Bahr El Ghazal State,Aweil North County,Malual West Payam (Aweil N),Manyiel Akok Boma
South Sudan,Warrap State,Tonj North County,Kirik Payam,Manyiel Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Wunlang Payam,Manyiel Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Baach Payam,Manyiel Boma
South Sudan,Pibor Administrative Area,Pibor County,Gumuruk Payam,Manyloden Boma
South Sudan,Pibor Administrative Area,Pibor County,Gumuruk Payam,Manymar Boma
South Sudan,Western Equatoria State,Ibba County,Maruko Payam,Manzangbi Boma
South Sudan,Warrap State,Tonj East County,Maparah Payam,Maparah Boma
South Sudan,Warrap State,Twic County,Aweeng Payam,Maper Boma
South Sudan,Warrap State,Gogrial West County,Alek West Payam,Maper Boma
South Sudan,Unity State,Panyijar County,Pachaar Payam,Maper Boma
South Sudan,Unity State,Mayendit County,Thaker Payam,Maper Boma
South Sudan,Unity State,Panyijar County,Pachak Payam,Maper Boma
South Sudan,Lakes State,Rumbek North County,Maper Payam,Maper Centre Boma
South Sudan,Unity State,Koch County,Boaw Payam,Mar Boma
South Sudan,Western Equatoria State,Ezo County,Naandi Payam,Marangu Boma
South Sudan,Ruweng Administrative Area,Pariang County,Aliiny Payam,Marapien Boma
South Sudan,Jonglei State,Bor South County,Anyidi Payam,Mareang Boma
South Sudan,Jonglei State,Fangak County,Mareang Payam,Mareang Boma
South Sudan,Northern Bahr El Ghazal State,Aweil North County,Malual Centre Payam,Mareng Akok Boma
South Sudan,Jonglei State,Duk County,Payuel Payam,Mareng Boma
South Sudan,Lakes State,Cueibet County,Abiriu Payam,Marial Akeng  Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Yargot Payam,Marial Akenyjok Boma
South Sudan,Western Bahr El Ghazal State,Jur River County,Marial Bai Payam,Marial Bai Boma
South Sudan,Northern Bahr El Ghazal State,Aweil West County,Ayat East Payam,Marial Bai Boma
South Sudan,Abyei Administrative Area,Abyei County,Rumamer Payam,Marial Boma
South Sudan,Warrap State,Twic County,Ajak-kuac Payam,Marial Boma
South Sudan,Jonglei State,Twic East County,Pakeer Payam,Marial Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Mangok Payam,Marial Tong Liai Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Malual Bai Payam,Marialngap Boma
South Sudan,Western Equatoria State,Mundri East County,Witto Payam,Mariba Boma
South Sudan,Central Equatoria State,Terekeka County,Nyori Payam,Maridi Boma
South Sudan,Western Equatoria State,Nagero County,Nagero Payam,Maringindo Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Madhol Payam,Marol Akot Boma
South Sudan,Northern Bahr El Ghazal State,Aweil North County,Malual Centre Payam,Marol Deng Geng Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Mangok Payam,Marol Duluit Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Malual Bai Payam,Marol-lach Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Mangar Tong Payam,Maroldit Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Mangok Payam,Maroldit Boma
South Sudan,Western Equatoria State,Ibba County,Maruko Payam,Maruko Centre Boma
South Sudan,Eastern Equatoria State,Magwi County,Mugali Payam,Masindi Boma
South Sudan,Western Equatoria State,Yambio County,Yambio Town Payam,Masiya Boma
South Sudan,Western Bahr El Ghazal State,Wau County,Wau South Payam,Masna Boma
South Sudan,Western Equatoria State,Tambura County,Mupoi Payam,Masukaki Boma
South Sudan,Western Equatoria State,Yambio County,Gangura Payam,Masumbu Boma
South Sudan,Lakes State,Awerial County,Magok Payam,Mat Juor Boma
South Sudan,Western Equatoria State,Tambura County,Tambura Payam,Matakurungu Boma
South Sudan,Jonglei State,Akobo County,Buong Payam,Matar Boma
South Sudan,Jonglei State,Bor South County,Baidit Payam,Mathiang Boma
South Sudan,Unity State,Mayom County,Pub Payam,Mathiang Boma
South Sudan,Northern Bahr El Ghazal State,Aweil Centre County,Aweil Town Payam,Mathiang Boma
South Sudan,Unity State,Panyijar County,Pachaar Payam,Mathiang Boma
South Sudan,Unity State,Panyijar County,Thoarnhoum Payam,Mathiang Boma
South Sudan,Unity State,Rubkona County,Budaang Payam,Mathiang Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Malual Bai Payam,Mathiang Nientok Boma
South Sudan,Unity State,Rubkona County,Dhorbor Payam,Mathoyo Boma
South Sudan,Jonglei State,Twic East County,Nyuak Payam,Matjak Boma
South Sudan,Northern Bahr El Ghazal State,Aweil Centre County,Bar Mayen Payam,Maundit Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Baach Payam,Mayanadhot Boma
South Sudan,Lakes State,Cueibet County,Duony Payam,Mayath Boma
South Sudan,Lakes State,Cueibet County,Abiriu Payam,Mayath Boma
South Sudan,Warrap State,Tonj East County,Mayen Payam (Tonj E),Mayen Boma
South Sudan,Lakes State,Rumbek North County,Mayen Payam,Mayen Boma
South Sudan,Jonglei State,Bor South County,Baidit Payam,Mayen Boma
South Sudan,Northern Bahr El Ghazal State,Aweil North County,Malual East Payam,Mayen Ulem Boma
South Sudan,Warrap State,Tonj East County,Palal Payam,Mayen-Ramajuong Boma
South Sudan,Warrap State,Gogrial East County,Nyang Payam,Mayenjur Boma
South Sudan,Warrap State,Tonj North County,Pagol Payam,Mayenloc Boma
South Sudan,Western Equatoria State,Mvolo County,Yeri Payam,Mayewe Boma
South Sudan,Northern Bahr El Ghazal State,Aweil South County,Tar-Weng Payam,Mayom Achuil Boma
South Sudan,Northern Bahr El Ghazal State,Aweil North County,Malual North Payam,Mayom Adhal Boma
South Sudan,Unity State,Mayom County,Kuerbone Payam,Mayom Boma
South Sudan,Unity State,Panyijar County,Mayom Payam (Mayom),Mayom Boma
South Sudan,Northern Bahr El Ghazal State,Aweil South County,Nyocawany I Payam,Mayom Lach Boma
South Sudan,Warrap State,Gogrial East County,Pathuon East Payam,Mayombiong Boma
South Sudan,Warrap State,Gogrial East County,Toch North Payam,Mayomchol Boma
South Sudan,Central Equatoria State,Terekeka County,Nyori Payam,Mayoung Boma
South Sudan,Western Equatoria State,Yambio County,Nadiangere Payam,Mazingbi Boma
South Sudan,Western Bahr El Ghazal State,Raga County,Raga Payam,Mbambara Boma
South Sudan,Western Equatoria State,Nzara County,Basukangbi Payam,Mbamu Boma
South Sudan,Western Equatoria State,Mundri West County,Mundri Payam,Mbara Boma
South Sudan,Western Bahr El Ghazal State,Jur River County,Kuajiena Payam,Mbili Boma
South Sudan,Western Bahr El Ghazal State,Wau County,Besselia Payam,Mboro Boma
South Sudan,Western Equatoria State,Maridi County,Maridi Payam,Mboroko Boma
South Sudan,Upper Nile State,Malakal County,Central Malakal Payam,Mederia Boma
South Sudan,Western Equatoria State,Mundri West County,Kotobi Payam,Medewu Boma
South Sudan,Central Equatoria State,Kajo-Keji County,Lire Payam,Mekir Boma
South Sudan,Western Equatoria State,Maridi County,Ngamunde Payam,Mekke Boma
South Sudan,Western Bahr El Ghazal State,Raga County,Ringi Payam,Menamba Boma
South Sudan,Jonglei State,Ayod County,Kurwai Payam,Meneme Boma
South Sudan,Jonglei State,Akobo County,Nyandit Payam,Mer Boma
South Sudan,Central Equatoria State,Kajo-Keji County,Lire Payam,Mere Boma
South Sudan,Pibor Administrative Area,Pibor County,Miwono Payam,Mewun Boma
South Sudan,Ruweng Administrative Area,Pariang County,Biu Payam,Miach Boma
South Sudan,Upper Nile State,Baliet County,Kuel Payam,Miareng Boma
South Sudan,Warrap State,Tonj East County,Ananatak Payam,Midder Boma
South Sudan,Western Equatoria State,Mundri East County,Witto Payam,Mideh Boma
South Sudan,Warrap State,Tonj East County,Pagor Payam,Midheer Boma
South Sudan,Upper Nile State,Maiwut County,Pagak Payam (Maiwut),Miiding Boma
South Sudan,Central Equatoria State,Terekeka County,Tali Payam,Mijiki Boma
South Sudan,Ruweng Administrative Area,Pariang County,Biu Payam,Ming Boma
South Sudan,Lakes State,Awerial County,Puluk Payam,Ming Kaman Boma
South Sudan,Western Equatoria State,Mundri East County,Minga Payam,Minga Boma
South Sudan,Central Equatoria State,Yei County,Yei Town Payam,Minyori Boma
South Sudan,Central Equatoria State,Juba County,Rokon Payam,Mirikiyo Boma
South Sudan,Central Equatoria State,Terekeka County,Reggo Payam,Mirindia Boma
South Sudan,Unity State,Koch County,Ngony Payam,Mirmir Boma
South Sudan,Western Equatoria State,Maridi County,Maridi Payam,Modubai Boma
South Sudan,Central Equatoria State,Juba County,Mangala North Payam,Mogiri Boma
South Sudan,Central Equatoria State,Kajo-Keji County,Kangapo One Payam,Moijo Boma
South Sudan,Central Equatoria State,Juba County,Wonduruba Payam,Moje Boma
South Sudan,Warrap State,Twic County,Ajak-kuac Payam,Molbang Boma
South Sudan,Upper Nile State,Renk County,Jalhak Payam,Molbok Boma
South Sudan,Eastern Equatoria State,Magwi County,Pageri Payam,Moli Boma
South Sudan,Western Equatoria State,Yambio County,Ri-rangu Payam,Mombai Boma
South Sudan,Western Bahr El Ghazal State,Wau County,Bagari Payam,Momoi Boma
South Sudan,Central Equatoria State,Juba County,Gondokoro Payam,Monanyik Boma
South Sudan,Central Equatoria State,Yei County,Otogo Payam,Mongo Boma
South Sudan,Eastern Equatoria State,Budi County,Komori Payam,Monita Boma
South Sudan,Warrap State,Gogrial West County,Kuac North Payam,Monyjoc Boma
South Sudan,Unity State,Panyijar County,Pachak Payam,Moorgok Boma
South Sudan,Unity State,Panyijar County,Pachaar Payam,Moorgok Boma
South Sudan,Central Equatoria State,Terekeka County,Reggo Payam,Morgiri Boma
South Sudan,Central Equatoria State,Morobo County,Panyume Payam,Morjame Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Mangar Tong Payam,Morol Ajuong Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Mogos Payam,Moruarengan Boma
South Sudan,Eastern Equatoria State,Kapoeta South County,Pwata Payam,Moruarengen Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Chumakori Payam,Morunyang Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Narus Payam,Morunyang Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Karukomuge Payam,Morupus Boma
South Sudan,Western Equatoria State,Ezo County,Bagidi Payam,Moso Boma
South Sudan,Jonglei State,Uror County,Motot Payam,Motot Boma
South Sudan,Eastern Equatoria State,Torit County,Ifwotu Payam,Motti Boma
South Sudan,Western Equatoria State,Mundri East County,Kediba Payam,Movo Boma
South Sudan,Central Equatoria State,Juba County,Juba Town Payam,MTC Boma
South Sudan,Western Equatoria State,Mundri East County,Lakamadi Payam,Mudu Ngama Boma
South Sudan,Eastern Equatoria State,Magwi County,Mugali Payam,Mugali Boma
South Sudan,Central Equatoria State,Terekeka County,Rijong Payam,Mula Boma
South Sudan,Central Equatoria State,Terekeka County,Tindilo Payam,Mundari Bura Boma
South Sudan,Western Equatoria State,Mundri West County,Mundri Payam,Mundri Boma
South Sudan,Central Equatoria State,Lainya County,Kupera Payam,Mundu Boma
South Sudan,Central Equatoria State,Yei County,Tore Payam,Mundu Boma
South Sudan,Northern Bahr El Ghazal State,Aweil Centre County,Abul Payam,Muni Boma
South Sudan,Central Equatoria State,Juba County,Munuki Payam,Munuki Block A Boma
South Sudan,Central Equatoria State,Juba County,Munuki Payam,Munuki Block B Boma
South Sudan,Central Equatoria State,Juba County,Munuki Payam,Munuki Block C Boma
South Sudan,Central Equatoria State,Juba County,Munuki Payam,Munuki Island Boma
South Sudan,Unity State,Guit County,Kadet Payam,Muomkuan Boma
South Sudan,Northern Bahr El Ghazal State,Aweil Centre County,Bar Mayen Payam,Muondit Boma
South Sudan,Eastern Equatoria State,Torit County,Hiyala Payam,Mura-Hatika Boma
South Sudan,Eastern Equatoria State,Lafon/Lopa County,Lohutok Payam,Mura-Lolongo Boma
South Sudan,Eastern Equatoria State,Lafon/Lopa County,Imehejek Payam,Mura-Lopit Boma
South Sudan,Western Bahr El Ghazal State,Wau County,Wau South Payam,Mutamadia Boma
South Sudan,Western Bahr El Ghazal State,Wau County,Wau South Payam,Muwzifin Boma
South Sudan,Western Equatoria State,Mvolo County,Mvolo Payam,Mvolo Centre Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Karukomuge Payam,Naakwa Boma
South Sudan,Western Equatoria State,Ezo County,Naandi Payam,Naandi Centre Boma
South Sudan,Western Equatoria State,Ibba County,Nabanga Payam,Nabanga  Centre Boma
South Sudan,Western Equatoria State,Tambura County,Tambura Payam,Nabaria Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Paringa Payam,Nabekerminit Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Karukomuge Payam,Nabeleny-Tobok Boma
South Sudan,Western Equatoria State,Yambio County,Gangura Payam,Nabiapai Boma
South Sudan,Western Equatoria State,Yambio County,Ri-rangu Payam,Nabima Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Kauto Payam,Nabwal-Etoom Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Kauto Payam,Nachodokopelee Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Paringa Payam,Nacholobo Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Narus Payam,Nadapal Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Mogos Payam,Nadapalait Boma
South Sudan,Western Equatoria State,Yambio County,Nadiangere Payam,Nadiangere Centre Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Najie Payam,Nadomeit Boma
